user_id,total_sessions,total_page_clicks,avg_page_clicks_per_session,trip_session_count,trip_sessions_share,avg_clicks_trip_sessions,completed_flight_bookings,completed_hotel_bookings,completed_any_bookings,cancellation_count,flight_booking_rate,hotel_booking_rate,overall_booking_rate,cancellation_rate,hotel_attach_rate,return_flight_booking_rate,days_since_last_session,days_since_last_booking,active_span_days,customer_age_months,sessions_per_month,bookings_per_month,avg_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_nights,avg_nights_fixed,unique_airlines_booked,avg_trip_distance_km,max_trip_distance_km,total_trip_distance_km,avg_trip_duration_days,max_trip_duration_days,unique_destinations_count,avg_departure_hour,weekend_trip_share,avg_checked_bags,avg_seats_booked,avg_rooms_booked,flight_discount_seen_rate,hotel_discount_seen_rate,flight_discount_booking_rate,hotel_discount_booking_rate,avg_flight_discount_amount,avg_hotel_discount_amount,avg_total_discount_amount,age_at_dataset_end,gender,married,has_children,home_country,home_city,home_airport
513138,8,62,7.75,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,50,,153,6,1.19,0.0,,,,,0,,,,,,0,,,,,,0.0,0.125,,0.0,,0.1,0.01,16,F,False,True,usa,seattle,BFI
606456,8,65,8.13,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,70,,89,5,1.5,0.0,,,,,0,,,,,,0,,,,,,0.25,0.125,0.0,0.0,0.1,0.05,0.03,24,M,False,False,usa,tampa,TPA
516127,8,59,7.38,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,94,,108,6,1.19,0.0,,,,,0,,,,,,0,,,,,,0.125,0.125,0.0,0.0,0.05,0.1,0.02,30,F,True,False,usa,denver,DEN
593398,8,67,8.38,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,60,,104,5,1.46,0.0,,,,,0,,,,,,0,,,,,,0.0,0.0,,,,,0.0,22,F,False,False,usa,atlanta,ATL
520878,9,193,21.44,4,0.444,29.75,2,4,4,0,0.222,0.444,0.444,0.0,1.0,1.0,39,39.0,161,6,1.36,0.6,694.06,168.5,5.0,5.5,2,3874.29,3927.18,7748.57,4.00,7.00,2,10.0,1.0,1.0,1.0,1.25,0.222,0.222,0.5,0.0,0.13,0.08,0.04,38,F,True,False,canada,ottawa,YOW
569466,8,116,14.5,3,0.375,27.33,3,3,3,0,0.375,0.375,0.375,0.0,1.0,1.0,8,146.0,167,5,1.37,0.51,223.65,110.67,2.33,3.0,3,1191.47,2694.65,3574.42,3.33,4.00,2,9.67,0.333,0.33,1.0,1.0,0.375,0.375,0.0,0.0,0.12,0.08,0.08,40,F,True,True,usa,portland,PWM
572554,9,167,18.56,8,0.889,20.38,6,6,8,0,0.667,0.667,0.889,0.0,0.667,1.0,17,17.0,157,5,1.55,1.38,270.81,171.67,3.33,3.67,5,1293.26,3353.66,7759.54,3.00,5.00,6,9.5,0.0,0.83,1.17,1.17,0.111,0.111,1.0,1.0,0.05,0.1,0.02,53,F,False,False,usa,norfolk,NGU
582011,8,136,17.0,4,0.5,27.75,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,44,44.0,126,5,1.41,0.71,496.35,231.75,2.0,2.75,2,1992.59,3237.61,7970.37,3.75,8.00,4,10.25,0.0,0.75,1.25,1.25,0.375,0.0,0.333,,0.2,,0.08,63,F,True,True,usa,baltimore,BWI
392453,8,78,9.75,1,0.125,20.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,18,18.0,182,8,0.9,0.11,393.98,106.0,11.0,11.0,1,2387.71,2387.71,2387.71,12.00,12.00,1,7.0,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.0,0.08,0.1,0.04,57,F,False,False,usa,el paso,ELP
544480,9,127,14.11,3,0.333,26.0,3,3,3,0,0.333,0.333,0.333,0.0,1.0,1.0,17,76.0,171,6,1.44,0.48,340.55,121.33,1.67,2.33,3,2015.09,2194.01,6045.26,3.33,4.00,2,10.67,0.333,0.67,1.0,1.0,0.222,0.222,0.5,0.5,0.1,0.15,0.06,27,F,True,False,usa,oklahoma city,TIK
532410,8,179,22.38,5,0.625,31.6,2,3,4,1,0.25,0.375,0.5,0.125,0.5,1.0,18,24.0,176,6,1.24,0.62,362.38,171.67,7.33,7.67,2,1405.63,1790.07,2811.26,7.00,8.00,2,11.5,0.5,0.5,1.5,1.33,0.375,0.375,0.0,0.333,0.1,0.08,0.04,27,F,False,False,usa,denver,DEN
509036,8,110,13.75,2,0.25,36.0,2,1,2,0,0.25,0.125,0.25,0.0,0.5,1.0,130,130.0,75,6,1.18,0.29,492.84,37.0,3.0,4.0,2,2556.59,3938.77,5113.19,4.00,6.00,2,14.0,0.0,1.0,1.0,1.0,0.25,0.25,0.0,0.0,0.15,0.05,0.05,39,F,False,True,usa,new york,JFK
571208,8,312,39.0,2,0.25,110.0,1,1,1,1,0.125,0.125,0.125,0.125,1.0,1.0,18,126.0,157,5,1.37,0.17,423.35,158.0,14.0,15.0,1,582.97,582.97,582.97,16.00,16.00,1,15.0,1.0,3.0,4.0,2.0,0.25,0.25,0.0,0.0,0.3,0.1,0.05,33,F,True,True,usa,new york,JFK
589171,10,168,16.8,1,0.1,30.0,1,1,1,0,0.1,0.1,0.1,0.0,1.0,1.0,20,139.0,146,5,1.8,0.18,695.01,56.0,5.0,6.0,1,3516.53,3516.53,3516.53,7.00,7.00,1,12.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,,0.15,,0.02,35,F,True,True,usa,los angeles,LAX
524739,9,133,14.78,1,0.111,63.0,1,1,1,0,0.111,0.111,0.111,0.0,1.0,1.0,22,132.0,176,6,1.37,0.15,332.5,103.0,3.0,3.0,1,1986.6,1986.6,1986.6,4.00,4.00,1,7.0,0.0,1.0,1.0,1.0,0.667,0.111,0.0,1.0,0.18,0.1,0.13,71,F,False,False,usa,shreveport,BAD
559901,8,125,15.63,4,0.5,24.0,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,23,23.0,157,5,1.33,0.67,425.46,166.25,0.75,1.75,4,2349.82,3555.57,9399.27,2.25,3.00,4,10.25,0.25,0.25,1.0,1.0,0.0,0.25,,0.0,,0.18,0.04,36,F,False,False,canada,montreal,YHU
580611,8,145,18.13,4,0.5,21.75,4,3,4,0,0.5,0.375,0.5,0.0,0.75,0.75,24,24.0,146,5,1.41,0.71,401.3,122.67,2.67,3.67,4,2723.65,3974.21,10894.61,3.67,5.00,4,10.25,0.75,0.25,1.0,1.0,0.0,0.125,,1.0,,0.1,0.01,37,F,False,False,usa,new york,JFK
614668,8,160,20.0,2,0.25,30.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,0.5,10,67.0,145,5,1.54,0.39,410.63,53.5,0.5,1.0,2,2351.3,3974.21,4702.6,1.00,1.00,2,11.5,0.0,1.0,1.5,1.5,0.0,0.25,,0.0,,0.1,0.03,50,F,True,True,usa,los angeles,LAX
528744,8,104,13.0,4,0.5,21.25,3,4,4,0,0.375,0.5,0.5,0.0,1.0,1.0,28,28.0,168,6,1.23,0.61,476.12,164.5,2.5,3.25,3,2749.18,3646.67,8247.53,2.33,4.00,3,10.33,0.0,0.67,1.0,1.0,0.125,0.125,0.0,1.0,0.1,0.05,0.02,47,M,False,False,usa,san francisco,SFO
609167,8,151,18.88,4,0.5,24.25,4,4,4,0,0.5,0.5,0.5,0.0,1.0,0.75,11,11.0,146,5,1.52,0.76,292.47,135.0,3.0,3.5,2,1615.16,2137.16,6460.66,4.33,5.00,4,8.0,0.25,0.75,1.25,1.25,0.25,0.0,1.0,,0.13,,0.03,38,F,False,False,usa,omaha,OMA
536893,8,134,16.75,2,0.25,23.5,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,71,71.0,121,6,1.25,0.31,69.52,164.0,4.0,4.0,1,394.58,394.58,394.58,4.00,4.00,1,7.0,1.0,0.0,1.0,1.0,0.25,0.0,0.0,,0.1,,0.03,65,F,True,False,usa,dallas,DAL
559277,8,185,23.13,4,0.5,18.0,1,4,4,0,0.125,0.5,0.5,0.0,1.0,1.0,88,88.0,92,5,1.33,0.67,568.65,175.75,6.5,6.75,1,3277.24,3277.24,3277.24,1.00,1.00,1,7.0,0.0,0.0,1.0,1.0,0.25,0.125,0.0,1.0,0.15,0.2,0.06,29,F,False,False,canada,edmonton,YEG
501764,8,89,11.13,2,0.25,22.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,64,64.0,139,6,1.15,0.29,281.69,177.5,3.0,4.0,1,1645.85,2773.35,3291.71,4.00,6.00,2,9.5,0.0,0.5,1.0,1.0,0.125,0.25,0.0,0.0,0.35,0.1,0.07,46,F,True,False,canada,saskatoon,YXE
545327,8,160,20.0,4,0.5,28.75,3,4,4,0,0.375,0.5,0.5,0.0,1.0,1.0,12,28.0,175,6,1.29,0.64,168.27,116.75,1.75,2.5,3,784.24,1009.78,2352.73,3.33,4.00,3,14.33,0.0,0.33,1.33,1.25,0.25,0.0,0.0,,0.15,,0.04,27,F,True,True,usa,milwaukee,MKE
513441,8,90,11.25,2,0.25,24.5,1,0,1,1,0.125,0.0,0.125,0.125,0.0,1.0,51,78.0,152,6,1.19,0.15,982.47,,,,1,2788.63,2788.63,2788.63,12.00,12.00,1,18.0,0.0,1.0,2.0,,0.25,0.375,0.0,0.0,0.05,0.1,0.03,34,F,False,True,usa,madison,MSN
546842,8,69,8.63,1,0.125,14.0,0,1,1,0,0.0,0.125,0.125,0.0,,,64,172.0,123,6,1.29,0.16,,71.0,6.0,6.0,0,,,,,,0,,,,,1.0,0.125,0.125,0.0,1.0,0.05,0.05,0.01,45,F,True,False,usa,los angeles,LAX
525734,8,122,15.25,2,0.25,18.0,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,75,144.0,122,6,1.22,0.31,231.85,176.0,4.5,4.5,1,1310.47,1310.47,1310.47,5.00,5.00,1,7.0,0.0,1.0,1.0,1.0,0.0,0.125,,0.0,,0.15,0.02,34,F,False,True,usa,houston,HOU
530797,8,176,22.0,2,0.25,29.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,54,132.0,141,6,1.23,0.31,370.47,116.5,1.5,2.5,2,2068.07,2562.33,4136.15,3.50,4.00,2,12.5,0.0,0.0,1.0,1.0,0.25,0.125,0.0,0.0,0.18,0.1,0.06,24,F,False,False,usa,indianapolis,IND
549361,8,168,21.0,4,0.5,20.0,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,33,33.0,152,6,1.3,0.65,320.03,131.0,3.5,4.5,2,1696.04,3609.28,6784.15,5.25,9.00,4,12.25,0.25,1.0,1.25,1.25,0.25,0.125,1.0,0.0,0.15,0.1,0.05,51,F,True,True,usa,new york,JFK
509119,8,97,12.13,4,0.5,19.25,2,3,4,0,0.25,0.375,0.5,0.0,0.5,1.0,42,42.0,163,6,1.18,0.59,730.6,88.67,5.33,5.67,2,4053.23,4141.06,8106.45,2.50,4.00,2,9.0,1.0,0.0,1.0,1.33,0.25,0.0,0.0,,0.1,,0.03,25,F,False,False,usa,new york,LGA
549141,8,97,12.13,2,0.25,16.0,0,2,2,0,0.0,0.25,0.25,0.0,,,120,120.0,65,6,1.3,0.32,,316.5,4.0,4.0,0,,,,,,0,,,,,2.0,0.25,0.25,0.0,0.5,0.15,0.15,0.08,27,F,True,True,usa,santa ana,SNA
651828,9,112,12.44,2,0.222,15.5,1,2,2,0,0.111,0.222,0.222,0.0,1.0,1.0,28,63.0,112,4,1.95,0.43,2081.78,57.0,4.5,5.0,1,3457.79,3457.79,3457.79,5.00,5.00,1,9.0,0.0,0.0,3.0,2.5,0.111,0.111,0.0,0.0,0.05,0.05,0.01,41,F,True,True,usa,phoenix,PHX
545763,8,171,21.38,3,0.375,39.67,1,1,2,1,0.125,0.125,0.25,0.125,0.0,1.0,6,136.0,181,6,1.29,0.32,153.53,138.0,12.0,12.0,1,420.21,420.21,420.21,9.00,9.00,1,22.0,0.0,1.0,2.0,1.0,0.25,0.375,0.0,0.333,0.2,0.08,0.04,74,F,True,False,usa,philadelphia,PNE
605311,8,101,12.63,3,0.375,27.33,3,3,3,0,0.375,0.375,0.375,0.0,1.0,0.667,36,108.0,123,5,1.5,0.56,226.45,174.33,3.0,3.67,3,1381.85,3283.24,4145.55,6.00,6.00,3,11.33,0.667,0.67,1.33,1.33,0.0,0.0,,,,,0.0,43,F,False,True,usa,cleveland,CLE
563425,8,196,24.5,2,0.25,37.0,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,16,16.0,162,5,1.35,0.34,534.77,201.5,5.0,5.5,1,3062.2,3062.2,3062.2,7.00,7.00,1,7.0,1.0,0.0,1.0,1.0,0.0,0.375,,0.333,,0.12,0.04,62,F,True,True,usa,el paso,BIF
557307,8,50,6.25,1,0.125,18.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,56,173.0,125,6,1.33,0.17,464.45,113.0,2.0,3.0,1,2411.42,2411.42,2411.42,3.00,3.00,1,7.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,,0.1,,0.03,47,O,True,True,usa,st. louis,STL
615489,8,254,31.75,3,0.375,77.33,2,1,2,1,0.25,0.125,0.25,0.125,0.5,1.0,4,51.0,151,5,1.54,0.39,1049.33,108.0,0.0,1.0,2,2038.55,2976.02,4077.09,9.00,15.00,2,13.0,0.5,1.0,2.5,2.0,0.625,0.25,0.2,0.0,0.11,0.1,0.07,56,F,True,True,usa,montgomery,MXF
541980,8,100,12.5,1,0.125,19.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,29,53.0,160,6,1.27,0.16,258.87,268.0,3.0,4.0,1,1359.05,1359.05,1359.05,5.00,5.00,1,14.0,0.0,0.0,1.0,1.0,0.25,0.125,0.0,1.0,0.1,0.05,0.03,62,F,True,False,usa,jacksonville,NIP
564616,9,132,14.67,2,0.222,22.5,2,1,2,0,0.222,0.111,0.222,0.0,0.5,1.0,59,100.0,119,5,1.52,0.34,316.32,350.0,3.0,4.0,2,1841.02,2095.57,3682.04,2.50,4.00,2,9.5,0.5,0.5,1.0,1.0,0.333,0.111,0.0,0.0,0.08,0.1,0.04,54,F,True,False,usa,houston,IAH
547201,8,87,10.88,1,0.125,18.0,0,1,1,0,0.0,0.125,0.125,0.0,,,11,176.0,175,6,1.29,0.16,,138.0,16.0,16.0,0,,,,,,0,,,,,1.0,0.125,0.125,0.0,0.0,0.2,0.05,0.03,25,F,False,False,usa,los angeles,LAX
668776,8,98,12.25,3,0.375,23.33,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,27,27.0,106,4,1.83,0.68,294.55,171.0,5.67,6.0,2,1673.89,3078.23,3347.78,4.50,5.00,2,7.5,0.0,0.5,1.0,1.33,0.375,0.125,0.333,1.0,0.08,0.05,0.04,36,F,True,True,usa,sacramento,SMF
537659,8,80,10.0,1,0.125,15.0,0,1,1,0,0.0,0.125,0.125,0.0,,,21,166.0,170,6,1.26,0.16,,143.0,2.0,2.0,0,,,,,,0,,,,,1.0,0.0,0.25,,0.0,,0.13,0.03,26,F,False,True,usa,long beach,LGB
523887,8,69,8.63,1,0.125,15.0,0,1,1,0,0.0,0.125,0.125,0.0,,,38,151.0,160,6,1.22,0.15,,120.0,11.0,11.0,0,,,,,,0,,,,,1.0,0.375,0.25,0.0,0.5,0.08,0.1,0.06,23,F,False,False,usa,indianapolis,IND
518726,8,81,10.13,1,0.125,25.0,1,0,1,0,0.125,0.0,0.125,0.0,0.0,1.0,61,200.0,139,6,1.2,0.15,638.91,,,,1,1817.32,1817.32,1817.32,2.00,2.00,1,13.0,0.0,0.0,2.0,,0.125,0.25,0.0,0.0,0.1,0.13,0.04,16,F,False,True,usa,oklahoma city,OKC
490348,8,96,12.0,1,0.125,20.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,77,166.0,121,7,1.12,0.14,410.54,263.0,2.0,3.0,1,2155.79,2155.79,2155.79,5.00,5.00,1,15.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,37,F,False,False,usa,lincoln,LNK
616470,8,102,12.75,2,0.25,22.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,59,91.0,95,5,1.55,0.39,576.97,141.0,2.0,3.0,2,3151.71,3437.39,6303.41,3.50,4.00,2,13.0,0.0,0.5,1.0,1.0,0.25,0.125,0.0,0.0,0.15,0.1,0.05,30,F,True,False,usa,san diego,NZY
481781,9,78,8.67,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,72,,132,7,1.24,0.0,,,,,0,,,,,,0,,,,,,0.111,0.0,0.0,,0.1,,0.01,74,F,False,False,usa,los angeles,LAX
534586,8,112,14.0,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,47,,146,6,1.25,0.0,,,,,0,,,,,,0,,,,,,0.125,0.125,0.0,0.0,0.1,0.15,0.03,37,F,False,True,canada,quebec,YQB
663376,8,96,12.0,1,0.125,16.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,38,49.0,97,4,1.8,0.22,307.82,144.0,0.0,,1,1606.08,1606.08,1606.08,1.00,1.00,1,7.0,0.0,0.0,1.0,1.0,0.125,0.375,0.0,0.0,0.2,0.08,0.06,41,M,False,True,usa,houston,EFD
531255,8,102,12.75,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,66,,128,6,1.24,0.0,,,,,0,,,,,,0,,,,,,0.375,0.375,0.0,0.0,0.08,0.13,0.08,35,F,True,True,usa,buffalo,BUF
634739,8,157,19.63,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,46,,100,4,1.67,0.0,,,,,0,,,,,,0,,,,,,0.375,0.25,0.0,0.0,0.1,0.13,0.07,18,F,False,True,usa,minneapolis,MSP
684764,8,73,9.13,1,0.125,18.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,21,123.0,107,4,1.9,0.24,335.06,245.0,1.0,2.0,1,1982.59,1982.59,1982.59,2.00,2.00,1,11.0,0.0,0.0,1.0,1.0,0.125,0.125,1.0,0.0,0.15,0.1,0.03,37,F,False,False,usa,tulsa,TUL
540043,8,97,12.13,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,62,,128,6,1.27,0.0,,,,,0,,,,,,0,,,,,,0.25,0.25,0.0,0.0,0.13,0.1,0.06,31,M,False,False,usa,austin,AUS
572397,8,53,6.63,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,10,,164,5,1.38,0.0,,,,,0,,,,,,0,,,,,,0.25,0.125,0.0,0.0,0.13,0.05,0.04,52,F,True,True,usa,bakersfield,BFL
530633,8,112,14.0,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,64,,131,6,1.23,0.0,,,,,0,,,,,,0,,,,,,0.25,0.125,0.0,0.0,0.08,0.05,0.03,62,M,True,False,usa,madison,MSN
603221,8,98,12.25,0,0.0,,0,0,0,0,0.0,0.0,0.0,0.0,,,85,,75,5,1.5,0.0,,,,,0,,,,,,0,,,,,,0.0,0.125,,0.0,,0.05,0.01,21,F,False,False,usa,new york,LGA
587698,9,96,10.67,1,0.111,20.0,1,1,1,0,0.111,0.111,0.111,0.0,1.0,1.0,113,160.0,54,5,1.61,0.18,470.7,125.0,2.0,3.0,1,2684.78,2684.78,2684.78,3.00,3.00,1,11.0,0.0,0.0,1.0,1.0,0.111,0.0,0.0,,0.2,,0.02,20,F,False,False,usa,salt lake city,SLC
552809,8,124,15.5,4,0.5,17.5,3,3,4,0,0.375,0.375,0.5,0.0,0.667,1.0,20,20.0,164,6,1.31,0.65,362.77,174.33,4.0,4.0,2,1981.18,2356.88,5943.53,4.00,5.00,2,8.33,0.0,0.67,1.0,1.0,0.125,0.375,0.0,0.333,0.15,0.12,0.06,33,F,False,False,usa,nashville,BNA
571348,8,103,12.88,3,0.375,20.67,1,3,3,0,0.125,0.375,0.375,0.0,1.0,0.0,94,126.0,81,5,1.37,0.51,352.26,219.67,5.0,5.33,1,3828.73,3828.73,3828.73,,,1,7.0,0.0,0.0,1.0,1.33,0.125,0.0,0.0,,0.15,,0.02,53,F,True,False,usa,philadelphia,PNE
559936,8,305,38.13,4,0.5,67.5,3,3,3,1,0.375,0.375,0.375,0.125,1.0,1.0,63,135.0,117,5,1.33,0.5,267.64,89.67,2.0,2.67,2,1548.15,1786.07,4644.44,3.67,4.00,3,11.33,0.333,0.0,1.0,1.0,0.375,0.125,0.333,0.0,0.1,,0.03,54,F,True,False,usa,kansas city,MCI
683976,8,267,33.38,1,0.125,13.0,0,1,1,0,0.0,0.125,0.125,0.0,,,21,21.0,107,4,1.9,0.24,,56.0,5.0,5.0,0,,,,,,0,,,,,1.0,0.25,0.0,0.0,,0.1,,0.03,22,F,False,True,usa,los angeles,LAX
509061,8,218,27.25,3,0.375,53.67,3,2,3,0,0.375,0.25,0.375,0.0,0.667,1.0,49,172.0,156,6,1.18,0.44,640.94,92.0,6.0,7.0,3,3555.3,3798.9,10665.9,5.67,9.00,3,7.33,0.0,0.33,1.0,1.0,0.125,0.375,1.0,0.333,0.1,0.1,0.05,30,F,False,True,canada,vancouver,YVR
511219,8,59,7.38,1,0.125,11.0,0,1,1,0,0.0,0.125,0.125,0.0,,,111,177.0,93,6,1.18,0.15,,103.0,2.0,2.0,0,,,,,,0,,,,,2.0,0.125,0.0,0.0,,0.1,,0.01,17,F,False,False,usa,phoenix,PHX
468409,8,309,38.63,5,0.625,56.6,4,4,4,1,0.5,0.5,0.5,0.125,1.0,1.0,27,27.0,174,7,1.07,0.53,227.45,161.75,3.0,3.5,4,1200.09,1533.04,4800.34,4.00,5.00,4,9.0,0.0,0.75,1.0,1.0,0.5,0.125,0.25,0.0,0.18,,0.07,48,F,True,False,usa,jacksonville,NZC
645939,8,196,24.5,2,0.25,64.0,1,0,1,1,0.125,0.0,0.125,0.125,0.0,1.0,37,49.0,105,4,1.71,0.21,7480.76,,,,1,13621.16,13621.16,13621.16,11.00,11.00,1,22.0,0.0,2.0,3.0,,0.125,0.25,0.0,0.0,,0.1,0.01,50,F,True,True,usa,austin,AUS
556900,8,82,10.25,1,0.125,10.0,0,1,1,0,0.0,0.125,0.125,0.0,,,69,131.0,113,6,1.32,0.17,,96.0,2.0,2.0,0,,,,,,0,,,,,1.0,0.0,0.375,,0.333,,0.15,0.06,17,F,False,False,usa,new york,JFK
504936,9,188,20.89,3,0.333,39.33,2,3,3,0,0.222,0.333,0.333,0.0,1.0,1.0,23,23.0,167,6,1.31,0.44,588.19,163.33,4.67,8.0,2,2257.47,2278.08,4514.93,3.00,5.00,2,9.0,0.0,0.5,1.5,1.33,0.111,0.333,0.0,0.333,0.15,0.1,0.05,57,F,True,False,usa,houston,IAH
536099,8,98,12.25,4,0.5,16.75,2,4,4,0,0.25,0.5,0.5,0.0,1.0,1.0,22,66.0,170,6,1.25,0.63,179.76,160.5,5.25,5.75,2,614.89,775.55,1229.78,5.50,7.00,2,15.0,0.0,0.0,1.5,1.25,0.125,0.0,0.0,,0.2,,0.03,33,F,False,True,usa,columbus,CMH
602918,8,101,12.63,3,0.375,15.33,2,1,3,0,0.25,0.125,0.375,0.0,0.0,1.0,22,22.0,138,5,1.5,0.56,327.42,87.0,6.0,6.0,1,1682.91,2203.5,3365.82,2.50,4.00,2,8.0,0.0,1.0,1.0,1.0,0.125,0.125,0.0,0.0,0.15,0.3,0.06,44,F,True,False,canada,winnipeg,YWG
551990,9,127,14.11,3,0.333,21.0,2,3,3,0,0.222,0.333,0.333,0.0,1.0,0.5,22,22.0,162,6,1.47,0.49,627.77,144.67,6.33,7.0,2,3508.67,3883.4,7017.34,2.00,2.00,2,7.0,0.5,0.0,1.5,1.33,0.111,0.0,0.0,,0.1,,0.01,17,F,False,False,usa,washington,IAD
481292,8,134,16.75,4,0.5,23.5,4,3,4,0,0.5,0.375,0.5,0.0,0.75,1.0,18,53.0,176,7,1.1,0.55,423.81,185.67,1.0,1.67,4,2830.35,4019.63,11321.4,2.50,5.00,4,11.0,0.25,1.0,1.0,1.0,0.25,0.0,0.5,,0.1,,0.03,31,F,False,False,usa,san jose,SJC
508512,8,222,27.75,1,0.125,31.0,0,1,1,0,0.0,0.125,0.125,0.0,,,110,202.0,92,6,1.17,0.15,,242.0,4.0,4.0,0,,,,,,0,,,,,1.0,0.125,0.25,0.0,0.0,0.5,0.1,0.09,67,F,True,False,usa,providence,PVD
432333,8,120,15.0,2,0.25,35.5,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,9,49.0,165,8,0.98,0.25,515.36,174.5,4.5,5.0,1,2962.41,2962.41,2962.41,6.00,6.00,1,16.0,0.0,1.0,1.0,1.0,0.0,0.25,,0.5,,0.18,0.04,49,F,True,True,usa,milwaukee,MKE
490358,8,117,14.63,2,0.25,23.0,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,65,86.0,140,7,1.12,0.28,566.63,134.5,2.5,3.5,1,3155.78,3155.78,6311.56,4.50,7.00,1,13.0,0.0,1.5,1.0,1.0,0.25,0.125,0.5,0.0,0.13,0.1,0.04,27,F,False,True,usa,las vegas,LAS
133058,8,73,9.13,1,0.125,19.0,1,0,1,0,0.125,0.0,0.125,0.0,0.0,1.0,12,123.0,190,16,0.5,0.06,423.51,,,,1,2708.29,2708.29,2708.29,4.00,4.00,1,14.0,1.0,0.0,1.0,,0.0,0.125,,0.0,,0.05,0.01,18,F,False,False,usa,austin,AUS
628762,8,81,10.13,1,0.125,12.0,0,1,1,0,0.0,0.125,0.125,0.0,,,51,95.0,98,4,1.63,0.2,,53.0,8.0,8.0,0,,,,,,0,,,,,1.0,0.0,0.0,,,,,0.0,16,F,False,True,usa,los angeles,LAX
541735,8,85,10.63,1,0.125,23.0,0,1,1,0,0.0,0.125,0.125,0.0,,,82,189.0,107,6,1.27,0.16,,656.0,4.0,4.0,0,,,,,,0,,,,,1.0,0.125,0.125,0.0,0.0,0.25,0.2,0.06,42,F,True,False,usa,charlotte,CLT
500972,8,91,11.38,3,0.375,19.67,3,3,3,0,0.375,0.375,0.375,0.0,1.0,1.0,33,63.0,161,6,1.15,0.43,821.39,195.67,1.33,2.0,3,2303.59,3365.77,6910.76,3.00,5.00,3,9.67,0.333,0.67,2.33,2.33,0.375,0.0,0.333,,0.12,,0.04,41,F,True,True,usa,boston,BOS
543074,8,127,15.88,1,0.125,20.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,67,166.0,122,6,1.27,0.16,290.26,134.0,2.0,2.0,1,1533.04,1533.04,1533.04,3.00,3.00,1,7.0,0.0,0.0,1.0,1.0,0.25,0.0,0.5,,0.08,,0.02,53,F,True,False,usa,jacksonville,NZC
516763,8,158,19.75,1,0.125,62.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,10,201.0,191,6,1.2,0.15,248.08,267.0,2.0,2.0,1,1287.57,1287.57,1287.57,3.00,3.00,1,7.0,0.0,1.0,1.0,1.0,0.125,0.125,0.0,0.0,0.1,0.15,0.03,45,M,True,False,usa,denver,DEN
525106,8,117,14.63,1,0.125,17.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,63,157.0,134,6,1.22,0.15,234.54,122.0,5.0,6.0,1,1478.58,1478.58,1478.58,6.00,6.00,1,10.0,0.0,0.0,1.0,1.0,0.375,0.0,0.0,,0.2,,0.08,34,F,False,False,usa,houston,IAH
590412,8,146,18.25,1,0.125,45.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,13,164.0,153,5,1.44,0.18,715.86,120.0,2.0,3.0,1,3963.39,3963.39,3963.39,3.00,3.00,1,11.0,1.0,1.0,1.0,1.0,0.375,0.25,0.0,0.0,0.12,0.05,0.06,40,F,False,False,usa,bakersfield,BFL
